date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-10-17,S005,P0013,Electronics,South,336,213,138,230.27,62.62,0.05,Rainy,1,67.21,Spring,439,36.95,25.669999999999995,0.4099329287767486,0.9210014269036191,0.6320474777448071,-4.589999999999996,59.489,12671.157,0.29261682242990655,123,1.3026706231454006,0,10,0
2022-10-17,S005,P0014,Groceries,West,88,8,28,12.65,78.19,0.2,Cloudy,0,78.66,Spring,155,52.63,25.559999999999995,0.32689602250927224,0.5860805860805861,0.0898876404494382,-0.46999999999999886,62.552,500.416,8.687777777777777,80,1.7415730337078652,0,10,0
2022-10-17,S005,P0015,Electronics,West,171,68,126,60.7,81.85,0.2,Cloudy,0,82.21,Spring,119,47.11,34.739999999999995,0.4244349419670128,1.1021069692058347,0.3953488372093023,-0.35999999999999943,65.48,4452.64,1.1862318840579709,103,0.6918604651162791,0,10,0
2022-10-17,S005,P0016,Furniture,East,366,223,53,233.96,53.04,0.2,Sunny,0,57.36,Summer,325,34.12,18.92,0.356711915535445,0.9490977187606401,0.6076294277929155,-4.32,42.432,9462.336000000001,0.2367857142857143,143,0.885558583106267,0,10,0
2022-10-17,S005,P0017,Furniture,North,352,73,119,78.77,66.47,0.1,Cloudy,1,65.03,Autumn,241,45.44,21.03,0.31638333082593656,0.9151310016296854,0.20679886685552407,1.4399999999999977,59.823,4367.079,0.8982432432432432,279,0.6827195467422096,0,10,0
2022-10-17,S005,P0018,Toys,West,66,62,62,52.5,44.91,0.15,Sunny,0,41.51,Summer,118,32.7,12.209999999999994,0.27187708750834993,1.158878504672897,0.9253731343283582,3.3999999999999986,38.1735,2366.7569999999996,0.7128571428571429,4,1.7611940298507462,0,10,0
2022-10-17,S005,P0019,Groceries,West,420,316,52,307.71,15.82,0.1,Snowy,1,14.31,Spring,593,8.75,7.07,0.44690265486725667,1.0236143953872567,0.7505938242280285,1.5099999999999998,14.238000000000001,4499.2080000000005,0.04990536277602524,104,1.4085510688836105,0,10,0
2022-10-17,S005,P0020,Toys,West,66,30,127,41.43,10.35,0.2,Cloudy,0,7.36,Winter,284,8.03,2.3200000000000003,0.2241545893719807,0.7070469007777516,0.44776119402985076,2.9899999999999993,8.28,248.39999999999998,0.3338709677419355,36,4.2388059701492535,0,10,0
2022-10-18,S001,P0001,Furniture,East,403,274,115,270.03,83.62,0.1,Cloudy,1,79.44,Summer,471,47.36,36.260000000000005,0.43362831858407086,1.0109581965096115,0.6782178217821783,4.180000000000007,75.25800000000001,20620.692000000003,0.3040727272727273,129,1.1658415841584158,1,10,0
2022-10-18,S001,P0002,Groceries,East,226,99,171,115.21,39.81,0.1,Cloudy,0,43.39,Autumn,370,22.15,17.660000000000004,0.44360713388595835,0.8519060321831168,0.43612334801762115,-3.5799999999999983,35.829,3547.071,0.3981,127,1.6299559471365639,1,10,0
2022-10-18,S001,P0003,Toys,South,426,80,156,88.94,23.72,0.2,Cloudy,0,22.49,Winter,287,11.98,11.739999999999998,0.49494097807757165,0.88948187680676,0.1873536299765808,1.2300000000000004,18.976,1518.08,0.2928395061728395,346,0.6721311475409836,1,10,0
2022-10-18,S001,P0004,Furniture,East,426,141,85,137.06,18.4,0.0,Sunny,0,19.22,Winter,265,9.27,9.129999999999999,0.49619565217391304,1.0212950890916992,0.33021077283372363,-0.8200000000000003,18.4,2594.3999999999996,0.1295774647887324,285,0.6206088992974239,1,10,0
2022-10-18,S001,P0005,Groceries,East,185,172,136,163.82,95.26,0.1,Sunny,1,95.97,Autumn,316,55.75,39.510000000000005,0.41475960529078315,1.0435626744327144,0.9247311827956989,-0.7099999999999937,85.73400000000001,14746.248000000001,0.550635838150289,13,1.6989247311827957,1,10,0
2022-10-18,S001,P0006,Toys,East,488,152,107,156.44,65.52,0.05,Cloudy,0,65.2,Winter,451,50.04,15.479999999999997,0.23626373626373623,0.9654471544715447,0.310838445807771,0.3199999999999932,62.24399999999999,9461.088,0.42823529411764705,336,0.9222903885480572,1,10,0
2022-10-18,S001,P0007,Clothing,North,70,46,47,51.1,58.62,0.1,Cloudy,1,57.33,Winter,290,35.24,23.379999999999995,0.39883998635278056,0.8829174664107485,0.647887323943662,1.2899999999999991,52.757999999999996,2426.868,1.2472340425531914,24,4.084507042253521,1,10,0
2022-10-18,S001,P0008,Furniture,North,365,290,111,286.52,51.27,0.2,Cloudy,1,53.46,Winter,526,38.81,12.46,0.24302711137117222,1.008625486922649,0.7923497267759563,-2.1899999999999977,41.016000000000005,11894.640000000001,0.1761855670103093,75,1.4371584699453552,1,10,0
2022-10-18,S001,P0009,Electronics,North,369,205,101,206.79,57.83,0.15,Sunny,1,57.96,Spring,448,29.87,27.959999999999997,0.4834860798893308,0.9865729823379373,0.5540540540540541,-0.13000000000000256,49.155499999999996,10076.877499999999,0.28072815533980583,164,1.2108108108108109,1,10,0
2022-10-18,S001,P0010,Furniture,West,271,111,27,130.67,55.12,0.05,Snowy,0,52.23,Autumn,400,37.55,17.57,0.3187590711175617,0.8430166324903168,0.40808823529411764,2.8900000000000006,52.364,5812.4039999999995,0.4921428571428571,160,1.4705882352941178,1,10,0
2022-10-18,S001,P0011,Toys,West,301,226,106,244.06,73.09,0.1,Rainy,0,75.79,Autumn,278,55.32,17.770000000000003,0.2431249144889862,0.9222231290296254,0.7483443708609272,-2.700000000000003,65.781,14866.506000000001,0.32198237885462555,75,0.9205298013245033,1,10,0
2022-10-18,S001,P0012,Clothing,East,91,18,23,20.98,24.14,0.15,Sunny,1,22.68,Autumn,251,13.92,10.22,0.4233637116818559,0.818926296633303,0.1956521739130435,1.4600000000000009,20.519,369.342,1.2705263157894737,73,2.7282608695652173,1,10,0
2022-10-18,S001,P0013,Furniture,South,444,94,59,89.61,10.63,0.05,Snowy,1,13.53,Winter,222,6.8,3.830000000000001,0.36030103480714964,1.0374130890630173,0.21123595505617979,-2.8999999999999986,10.0985,949.259,0.11189473684210527,350,0.49887640449438203,1,10,0
2022-10-18,S001,P0014,Electronics,North,191,110,130,113.99,75.19,0.15,Sunny,1,78.01,Winter,176,52.01,23.18,0.30828567628674025,0.956604922167145,0.5729166666666666,-2.8200000000000074,63.9115,7030.264999999999,0.6773873873873874,81,0.9166666666666666,1,10,0
2022-10-18,S001,P0015,Clothing,West,105,58,188,55.24,65.64,0.2,Cloudy,1,61.05,Winter,219,39.8,25.840000000000003,0.39366240097501526,1.031294452347084,0.5471698113207547,4.590000000000003,52.512,3045.696,1.112542372881356,47,2.0660377358490565,1,10,0
2022-10-18,S001,P0016,Clothing,East,202,184,112,188.71,36.18,0.1,Cloudy,1,35.0,Winter,285,22.34,13.84,0.3825317855168601,0.9699014284961256,0.9064039408866995,1.1799999999999997,32.562,5991.407999999999,0.19556756756756757,18,1.4039408866995073,1,10,0
2022-10-18,S001,P0017,Toys,East,363,68,109,70.39,61.62,0.15,Cloudy,1,63.42,Autumn,124,48.94,12.68,0.20577734501785136,0.9525143577531867,0.18681318681318682,-1.8000000000000043,52.376999999999995,3561.6359999999995,0.8930434782608695,295,0.34065934065934067,1,10,0
2022-10-18,S001,P0018,Groceries,East,486,88,93,96.35,18.34,0.2,Sunny,1,16.56,Autumn,249,14.32,4.02,0.21919302071973826,0.9039548022598871,0.1806981519507187,1.7800000000000011,14.672,1291.136,0.20606741573033707,398,0.5112936344969199,1,10,0
2022-10-18,S001,P0019,Toys,West,434,380,125,379.21,62.89,0.2,Cloudy,0,59.88,Spring,562,43.65,19.240000000000002,0.30593099061854034,0.9994476736540333,0.8735632183908046,3.009999999999998,50.312000000000005,19118.56,0.16506561679790027,54,1.2919540229885058,1,10,0
2022-10-18,S001,P0020,Clothing,East,327,149,193,157.59,46.81,0.05,Rainy,1,50.89,Winter,424,34.1,12.71,0.271523178807947,0.9395296046408979,0.45426829268292684,-4.079999999999998,44.469500000000004,6625.955500000001,0.31206666666666666,178,1.2926829268292683,1,10,0
2022-10-18,S002,P0001,Clothing,South,388,115,168,114.86,69.11,0.15,Rainy,0,67.47,Autumn,389,38.89,30.22,0.4372739111561279,0.9925772484032453,0.29562982005141386,1.6400000000000006,58.7435,6755.5025,0.5957758620689655,273,1.0,1,10,0
2022-10-18,S002,P0002,Electronics,South,318,286,146,297.06,40.53,0.05,Sunny,1,37.34,Spring,389,25.86,14.670000000000002,0.36195410806809775,0.9595383479836275,0.896551724137931,3.1899999999999977,38.5035,11012.001,0.14121951219512197,32,1.219435736677116,1,10,0
2022-10-18,S002,P0003,Clothing,East,261,162,115,161.55,66.99,0.1,Rainy,0,68.23,Winter,272,47.32,19.669999999999995,0.29362591431556945,0.9966164257151645,0.6183206106870229,-1.240000000000009,60.291,9767.142,0.41098159509202453,99,1.0381679389312977,1,10,0
2022-10-18,S002,P0004,Toys,East,250,127,58,144.62,45.05,0.1,Cloudy,0,46.88,Summer,285,31.69,13.359999999999996,0.2965593784683684,0.8721329487707732,0.5059760956175299,-1.8300000000000054,40.545,5149.215,0.351953125,123,1.1354581673306774,1,10,0
2022-10-18,S002,P0005,Groceries,East,399,369,114,369.49,75.12,0.15,Sunny,1,76.17,Autumn,434,59.63,15.490000000000002,0.2062034078807242,0.9959782990094199,0.9225,-1.0499999999999972,63.852000000000004,23561.388000000003,0.20302702702702705,30,1.085,1,10,0
2022-10-18,S002,P0006,Furniture,South,243,127,146,137.24,27.35,0.05,Cloudy,1,32.11,Summer,405,21.27,6.080000000000002,0.22230347349177337,0.9186921296296295,0.5204918032786885,-4.759999999999998,25.9825,3299.7775,0.213671875,116,1.6598360655737705,1,10,0
2022-10-18,S002,P0007,Electronics,North,81,17,96,29.73,22.18,0.0,Sunny,1,22.84,Spring,261,14.6,7.58,0.3417493237150586,0.5532053368044256,0.2073170731707317,-0.6600000000000001,22.18,377.06,1.232222222222222,64,3.182926829268293,1,10,0
2022-10-18,S002,P0008,Toys,East,451,2,134,12.58,57.25,0.0,Snowy,0,53.46,Summer,238,29.28,27.97,0.4885589519650655,0.14727540500736377,0.004424778761061947,3.789999999999999,57.25,114.5,19.083333333333332,449,0.5265486725663717,1,10,0
2022-10-18,S002,P0009,Furniture,East,413,251,38,266.64,60.22,0.05,Cloudy,1,63.03,Summer,347,35.42,24.799999999999997,0.41182331451345067,0.9378269316992977,0.606280193236715,-2.8100000000000023,57.208999999999996,14359.458999999999,0.23896825396825397,162,0.8381642512077294,1,10,0
2022-10-18,S002,P0010,Clothing,South,359,5,198,18.15,63.28,0.0,Rainy,1,62.11,Spring,102,43.46,19.82,0.3132111251580278,0.26109660574412535,0.013888888888888888,1.1700000000000017,63.28,316.4,10.546666666666667,354,0.2833333333333333,1,10,0
2022-10-18,S002,P0011,Toys,West,472,252,192,260.17,83.43,0.15,Rainy,0,79.99,Summer,536,43.37,40.06000000000001,0.48016301090734753,0.9648887697668185,0.53276955602537,3.440000000000012,70.91550000000001,17870.706000000002,0.3297628458498024,220,1.1331923890063424,1,10,0
2022-10-18,S002,P0012,Furniture,North,432,142,75,155.47,32.31,0.2,Rainy,0,29.2,Winter,312,25.62,6.690000000000001,0.20705663881151348,0.907522208730108,0.3279445727482679,3.110000000000003,25.848000000000003,3670.416,0.22594405594405595,290,0.7205542725173211,1,10,0
2022-10-18,S002,P0013,Clothing,North,128,75,121,90.98,60.01,0.0,Rainy,1,63.71,Summer,367,40.6,19.409999999999997,0.32344609231794696,0.8153946510110893,0.5813953488372093,-3.700000000000003,60.01,4500.75,0.7896052631578947,53,2.8449612403100777,1,10,0
2022-10-18,S002,P0014,Electronics,South,445,21,67,16.66,16.76,0.0,Rainy,0,15.47,Winter,134,9.35,7.410000000000002,0.4421241050119332,1.189127972819932,0.04708520179372197,1.290000000000001,16.76,351.96000000000004,0.7618181818181818,424,0.3004484304932735,1,10,0
2022-10-18,S002,P0015,Electronics,South,440,433,147,440.86,96.26,0.05,Rainy,1,98.55,Summer,532,70.92,25.340000000000003,0.26324537710367757,0.9799483999456842,0.981859410430839,-2.289999999999992,91.447,39596.551,0.2217972350230415,7,1.2063492063492063,1,10,0
2022-10-18,S002,P0016,Furniture,West,317,41,84,49.11,20.88,0.15,Snowy,1,17.34,Summer,303,11.99,8.889999999999999,0.4257662835249042,0.8181999600878068,0.1289308176100629,3.539999999999999,17.747999999999998,727.6679999999999,0.4971428571428571,276,0.9528301886792453,1,10,0
2022-10-18,S002,P0017,Furniture,North,407,186,75,180.95,23.33,0.2,Sunny,0,21.38,Autumn,276,16.27,7.059999999999999,0.30261465923703385,1.0222588623248146,0.45588235294117646,1.9499999999999993,18.663999999999998,3471.5039999999995,0.12475935828877005,221,0.6764705882352942,1,10,0
2022-10-18,S002,P0018,Groceries,North,132,108,161,113.38,60.37,0.0,Cloudy,1,61.15,Summer,357,48.24,12.129999999999995,0.20092761305284074,0.9442210176604302,0.8120300751879699,-0.7800000000000011,60.37,6519.96,0.5538532110091743,24,2.6842105263157894,1,10,0
2022-10-18,S002,P0019,Electronics,South,93,91,69,82.26,30.73,0.15,Sunny,1,33.73,Winter,162,17.85,12.879999999999999,0.41913439635535304,1.0929618063896227,0.9680851063829787,-2.9999999999999964,26.1205,2376.9655,0.3340217391304348,2,1.7234042553191489,1,10,0
2022-10-18,S002,P0020,Groceries,West,247,109,165,126.72,72.25,0.2,Sunny,0,73.93,Autumn,273,37.11,35.14,0.4863667820069204,0.8534293767616662,0.43951612903225806,-1.6800000000000068,57.800000000000004,6300.200000000001,0.6568181818181819,138,1.1008064516129032,1,10,0
2022-10-18,S003,P0001,Electronics,East,479,156,149,150.5,14.49,0.0,Snowy,1,17.3,Summer,387,11.14,3.3499999999999996,0.23119392684610074,1.0297029702970297,0.325,-2.8100000000000005,14.49,2260.44,0.09229299363057325,323,0.80625,1,10,0
2022-10-18,S003,P0002,Electronics,West,58,55,132,52.47,78.32,0.15,Snowy,1,73.59,Winter,109,42.05,36.269999999999996,0.46310010214504593,1.0286141761735552,0.9322033898305084,4.72999999999999,66.57199999999999,3661.4599999999996,1.3985714285714284,3,1.847457627118644,1,10,0
2022-10-18,S003,P0003,Groceries,South,338,205,179,196.36,89.98,0.1,Rainy,0,91.3,Autumn,399,68.83,21.150000000000006,0.23505223382974,1.0387109850020266,0.6047197640117994,-1.3199999999999932,80.982,16601.31,0.4367961165048544,133,1.176991150442478,1,10,0
2022-10-18,S003,P0004,Groceries,South,72,64,140,72.14,18.78,0.05,Snowy,1,18.66,Summer,214,10.84,7.940000000000001,0.42279020234291803,0.8750341810226961,0.8767123287671232,0.120000000000001,17.841,1141.824,0.28892307692307695,8,2.9315068493150687,1,10,0
2022-10-18,S003,P0005,Furniture,South,141,71,96,74.97,45.86,0.1,Cloudy,0,45.54,Autumn,198,32.49,13.369999999999997,0.29153946794592234,0.9345794392523364,0.5,0.3200000000000003,41.274,2930.454,0.6369444444444444,70,1.3943661971830985,1,10,0
2022-10-18,S003,P0006,Toys,North,74,11,151,24.46,12.1,0.0,Sunny,0,8.43,Autumn,291,6.07,6.029999999999999,0.49834710743801647,0.43205027494108406,0.14666666666666667,3.67,12.1,133.1,1.0083333333333333,63,3.88,1,10,0
2022-10-18,S003,P0007,Clothing,South,480,242,57,234.94,37.82,0.15,Snowy,0,35.52,Autumn,332,25.16,12.66,0.3347435219460603,1.02568449605832,0.5031185031185031,2.299999999999997,32.147,7779.574,0.15563786008230454,238,0.6902286902286903,1,10,0
2022-10-18,S003,P0008,Toys,North,291,2,163,15.49,84.88,0.05,Rainy,1,81.54,Summer,143,44.08,40.8,0.4806786050895382,0.12128562765312309,0.00684931506849315,3.339999999999989,80.636,161.272,28.293333333333333,289,0.4897260273972603,1,10,0
2022-10-18,S003,P0009,Electronics,West,178,93,61,86.29,90.06,0.0,Cloudy,1,91.01,Summer,365,70.17,19.89,0.22085276482345104,1.0654141367854277,0.5195530726256983,-0.9500000000000028,90.06,8375.58,0.9580851063829787,85,2.0391061452513966,1,10,0
2022-10-18,S003,P0010,Clothing,North,412,236,57,250.88,21.71,0.1,Snowy,1,24.12,Winter,494,15.99,5.720000000000001,0.2634730538922156,0.9369541051294267,0.5714285714285714,-2.41,19.539,4611.204000000001,0.09160337552742616,176,1.1961259079903148,1,10,0
2022-10-18,S003,P0011,Electronics,West,180,176,101,184.56,23.09,0.05,Sunny,0,19.64,Summer,388,12.9,10.19,0.44131658726721523,0.9484802759215348,0.9723756906077348,3.4499999999999993,21.935499999999998,3860.6479999999997,0.13045197740112993,4,2.143646408839779,1,10,0
2022-10-18,S003,P0012,Groceries,North,481,293,31,302.58,10.85,0.2,Sunny,1,14.59,Winter,510,5.82,5.029999999999999,0.4635944700460829,0.9651492193161605,0.6078838174273858,-3.74,8.68,2543.24,0.036904761904761905,188,1.058091286307054,1,10,0
2022-10-18,S003,P0013,Electronics,South,389,193,122,189.8,86.11,0.2,Rainy,0,85.16,Spring,264,64.83,21.28,0.24712576936476602,1.0115303983228512,0.4948717948717949,0.9500000000000028,68.888,13295.384000000002,0.4438659793814433,196,0.676923076923077,1,10,0
2022-10-18,S003,P0014,Groceries,East,174,8,186,23.05,30.45,0.0,Sunny,1,32.0,Autumn,294,16.41,14.04,0.4610837438423645,0.3326403326403326,0.045714285714285714,-1.5500000000000007,30.45,243.6,3.3833333333333333,166,1.68,1,10,0
2022-10-18,S003,P0015,Furniture,North,96,2,97,10.31,53.07,0.15,Cloudy,0,57.71,Autumn,227,27.32,25.75,0.48520821556434895,0.17683465959328026,0.020618556701030927,-4.640000000000001,45.1095,90.219,17.69,94,2.3402061855670104,1,10,0
2022-10-18,S003,P0016,Toys,South,93,34,111,37.32,24.5,0.1,Rainy,1,22.28,Autumn,136,14.46,10.04,0.4097959183673469,0.8872651356993737,0.3617021276595745,2.219999999999999,22.05,749.7,0.7,59,1.446808510638298,1,10,0
2022-10-18,S003,P0017,Electronics,East,446,149,150,143.51,63.18,0.1,Cloudy,0,64.24,Winter,291,34.75,28.43,0.4499841722063944,1.03107051415127,0.3333333333333333,-1.0599999999999952,56.862,8472.438,0.4212,297,0.6510067114093959,1,10,0
2022-10-18,S003,P0018,Clothing,North,226,29,153,39.29,20.62,0.15,Sunny,1,21.18,Spring,88,13.65,6.970000000000001,0.33802133850630456,0.7197815835194837,0.1277533039647577,-0.5599999999999987,17.527,508.283,0.6873333333333334,197,0.3876651982378855,1,10,0
2022-10-18,S003,P0019,Electronics,West,351,161,65,155.24,33.19,0.15,Cloudy,1,28.89,Winter,356,17.36,15.829999999999998,0.4769508888219343,1.0304659498207884,0.45738636363636365,4.299999999999997,28.211499999999997,4542.0515,0.20487654320987653,190,1.0113636363636365,1,10,0
2022-10-18,S003,P0020,Groceries,North,389,196,106,186.51,69.56,0.15,Rainy,0,68.18,Winter,472,37.43,32.13,0.46190339275445663,1.0452775851954563,0.5025641025641026,1.3799999999999955,59.126,11588.696,0.3530964467005076,193,1.2102564102564102,1,10,0
2022-10-18,S004,P0001,Electronics,West,380,20,86,31.15,88.71,0.0,Sunny,1,87.31,Spring,305,64.23,24.47999999999999,0.2759553601623266,0.6220839813374806,0.05249343832020997,1.3999999999999915,88.71,1774.1999999999998,4.224285714285714,360,0.800524934383202,1,10,0
2022-10-18,S004,P0002,Groceries,West,375,218,28,233.24,72.15,0.05,Rainy,0,73.67,Winter,475,56.11,16.040000000000006,0.22231462231462237,0.9306693989071038,0.5797872340425532,-1.519999999999996,68.5425,14942.265000000001,0.32945205479452055,157,1.2632978723404256,1,10,0
2022-10-18,S004,P0003,Groceries,South,334,136,188,147.78,86.8,0.2,Sunny,1,86.01,Winter,427,55.4,31.4,0.3617511520737327,0.9141013577093695,0.4059701492537313,0.789999999999992,69.44,9443.84,0.6335766423357664,198,1.2746268656716417,1,10,0
2022-10-18,S004,P0004,Electronics,South,496,52,101,46.77,70.08,0.2,Cloudy,0,72.43,Spring,150,50.7,19.379999999999995,0.2765410958904109,1.0885492987230478,0.10462776659959759,-2.3500000000000085,56.064,2915.328,1.322264150943396,444,0.30181086519114686,1,10,0
2022-10-18,S004,P0005,Groceries,West,436,366,63,380.66,69.26,0.0,Sunny,0,65.05,Spring,486,46.56,22.700000000000003,0.32775050534218886,0.9589687156107529,0.8375286041189931,4.210000000000008,69.26,25349.160000000003,0.18871934604904633,70,1.1121281464530892,1,10,0
2022-10-18,S004,P0006,Groceries,South,306,161,141,156.27,80.14,0.05,Sunny,1,85.1,Winter,368,49.1,31.04,0.38732218617419517,1.0237171742862592,0.5244299674267101,-4.959999999999994,76.133,12257.412999999999,0.4946913580246914,145,1.1986970684039089,1,10,0
2022-10-18,S004,P0007,Toys,South,294,86,121,102.53,13.12,0.1,Rainy,0,8.3,Summer,154,9.72,3.3999999999999986,0.25914634146341453,0.8306770984255771,0.29152542372881357,4.8199999999999985,11.808,1015.4879999999999,0.15080459770114943,208,0.5220338983050847,1,10,0
2022-10-18,S004,P0008,Electronics,South,373,356,98,370.63,74.81,0.1,Snowy,0,74.56,Spring,460,37.48,37.330000000000005,0.4989974602325893,0.9579420391249361,0.9518716577540107,0.25,67.32900000000001,23969.124000000003,0.20955182072829132,17,1.2299465240641712,1,10,0
2022-10-18,S004,P0009,Groceries,South,372,130,139,122.24,65.12,0.1,Rainy,0,67.43,Autumn,367,44.04,21.080000000000005,0.32371007371007376,1.0548523206751055,0.3485254691689008,-2.3100000000000023,58.608000000000004,7619.040000000001,0.4970992366412214,242,0.9839142091152815,1,10,0
2022-10-18,S004,P0010,Electronics,South,91,50,78,43.19,92.33,0.0,Sunny,1,91.91,Spring,314,64.8,27.53,0.29816960901115563,1.1314777098891153,0.5434782608695652,0.4200000000000017,92.33,4616.5,1.810392156862745,41,3.4130434782608696,1,10,0
