date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost
2022-10-08,S001,P0004,Electronics,South,178,161,55,154.66,20.07,1,Rainy,1,15.96,Autumn,336,15.08
2022-10-08,S001,P0005,Electronics,South,207,157,47,173.59,98.21,1,Cloudy,0,96.82,Spring,351,64.1
2022-10-08,S001,P0006,Electronics,East,272,79,180,90.78,42.17,1,Rainy,1,39.32,Winter,304,31.72
2022-10-08,S001,P0007,Toys,East,254,121,180,115.79,37.07,0,Sunny,0,39.96,Winter,375,24.01
2022-10-08,S001,P0008,Electronics,South,371,283,106,281.79,58.29,0,Cloudy,0,58.15,Winter,580,33.49
2022-10-08,S001,P0009,Electronics,South,500,165,179,183.04,18.79,0,Rainy,0,20.13,Spring,366,9.62
2022-10-08,S001,P0010,Furniture,West,175,58,32,69.85,18.64,0,Snowy,1,19.77,Spring,289,11.96
2022-10-08,S001,P0011,Furniture,West,371,165,131,157.67,50.96,1,Cloudy,1,47.55,Winter,333,33.63
2022-10-08,S001,P0012,Clothing,East,57,9,120,22.6,18.58,0,Cloudy,1,20.32,Spring,281,11.56
2022-10-08,S001,P0013,Groceries,West,299,292,123,293.18,36.34,1,Cloudy,0,31.5,Summer,591,22.23
2022-10-08,S001,P0014,Electronics,West,455,298,52,295.56,34.49,1,Snowy,0,29.55,Winter,438,19.34
2022-10-08,S001,P0015,Furniture,South,92,39,155,43.19,46.63,1,Sunny,0,45.12,Summer,330,35.16
2022-10-08,S001,P0016,Clothing,North,400,212,136,223.92,29.97,1,Rainy,0,27.8,Summer,346,17.33
2022-10-08,S001,P0017,Toys,North,280,222,174,236.63,18.78,1,Cloudy,1,13.87,Summer,379,13.14
2022-10-08,S001,P0018,Clothing,East,341,277,109,289.85,62.28,0,Cloudy,0,63.87,Spring,573,48.55
2022-10-08,S001,P0019,Toys,North,208,193,41,194.55,11.06,1,Rainy,0,6.84,Winter,369,5.62
2022-10-08,S001,P0020,Furniture,South,262,182,180,197.46,93.12,0,Sunny,0,97.49,Winter,352,69.26
2022-10-08,S002,P0001,Clothing,West,374,81,132,89.72,45.15,1,Sunny,1,40.67,Spring,259,34.84
2022-10-08,S002,P0002,Furniture,East,140,110,67,109.03,90.08,1,Sunny,1,85.18,Autumn,366,46.35
2022-10-08,S002,P0003,Clothing,West,329,123,99,118.07,28.06,1,Sunny,0,25.1,Spring,367,20.94
2022-10-08,S002,P0004,Furniture,North,228,122,53,124.45,22.77,1,Cloudy,0,17.79,Winter,177,14.36
2022-10-08,S002,P0005,Toys,East,419,90,106,93.46,61.55,1,Sunny,1,56.81,Spring,217,35.87
2022-10-08,S002,P0006,Groceries,South,207,28,184,32.08,90.3,1,Cloudy,0,95.17,Summer,260,46.53
2022-10-08,S002,P0007,Toys,East,147,0,180,15.58,61.6,1,Rainy,1,58.23,Autumn,87,48.02
2022-10-08,S002,P0008,Furniture,South,403,69,169,65.8,96.7,0,Cloudy,0,97.19,Spring,279,66.57
2022-10-08,S002,P0009,Toys,West,431,368,200,379.7,24.47,1,Cloudy,0,29.12,Spring,533,13.59
2022-10-08,S002,P0010,Toys,West,226,58,174,60.57,76.28,1,Cloudy,0,73.02,Spring,209,54.23
2022-10-08,S002,P0011,Clothing,South,184,182,189,174.21,65.84,1,Sunny,1,64.34,Autumn,239,46.57
2022-10-08,S002,P0012,Toys,South,456,309,34,318.83,68.12,1,Snowy,1,70.97,Summer,576,52.38
2022-10-08,S002,P0013,Toys,West,173,75,191,71.36,22.1,1,Cloudy,0,17.88,Winter,331,16.42
2022-10-08,S002,P0014,Groceries,South,74,52,31,67.68,78.5,1,Rainy,1,81.23,Winter,179,47.68
2022-10-08,S002,P0015,Toys,North,227,81,53,88.06,69.47,1,Cloudy,0,72.36,Spring,242,45.31
2022-10-08,S002,P0016,Clothing,North,443,265,122,260.54,76.19,1,Rainy,1,78.55,Spring,462,56.39
2022-10-08,S002,P0017,Toys,West,395,382,80,379.98,58.4,1,Snowy,1,59.93,Winter,486,37.91
2022-10-08,S002,P0018,Furniture,South,349,300,142,305.59,60.43,1,Snowy,0,56.16,Autumn,397,44.67
2022-10-08,S002,P0019,Groceries,North,181,42,97,53.01,47.52,1,Sunny,1,43.19,Winter,302,35.23
2022-10-08,S002,P0020,Toys,South,230,168,142,173.86,63.42,1,Snowy,0,64.48,Summer,401,49.73
2022-10-08,S003,P0001,Toys,West,236,98,182,103.64,36.27,1,Snowy,0,36.27,Spring,372,19.38
2022-10-08,S003,P0002,Groceries,North,87,33,188,49.62,94.44,1,Sunny,0,95.28,Spring,310,63.71
2022-10-08,S003,P0003,Groceries,South,181,159,84,157.84,84.86,0,Sunny,1,81.26,Summer,296,49.14
2022-10-08,S003,P0004,Groceries,West,411,88,166,106.64,64.61,1,Rainy,0,66.82,Winter,147,50.38
2022-10-08,S003,P0005,Furniture,West,495,216,101,214.97,84.68,1,Cloudy,1,80.67,Summer,317,63.53
2022-10-08,S003,P0006,Toys,South,346,38,145,39.66,31.94,1,Cloudy,0,35.7,Autumn,265,18.81
2022-10-08,S003,P0007,Electronics,South,491,337,125,341.19,94.08,1,Sunny,1,98.29,Winter,420,74.18
2022-10-08,S003,P0008,Furniture,South,51,1,162,5.37,95.6,1,Rainy,1,93.06,Summer,214,63.8
2022-10-08,S003,P0009,Groceries,East,340,328,35,333.2,71.8,1,Snowy,1,76.45,Autumn,616,49.47
2022-10-08,S003,P0010,Clothing,South,376,139,177,138.45,59.4,1,Rainy,1,56.03,Spring,249,34.54
2022-10-08,S003,P0011,Clothing,West,97,58,158,59.56,72.16,0,Rainy,1,74.32,Autumn,335,41.66
2022-10-08,S003,P0012,Furniture,South,119,23,144,42.0,77.41,1,Cloudy,1,80.68,Summer,216,61.32
2022-10-08,S003,P0013,Clothing,East,100,16,135,24.09,75.73,1,Snowy,1,77.57,Autumn,144,38.93
2022-10-08,S003,P0014,Furniture,East,457,12,43,10.81,62.75,1,Rainy,1,63.37,Autumn,79,44.7
2022-10-08,S003,P0015,Furniture,East,255,43,98,46.64,62.19,1,Rainy,0,65.52,Winter,163,33.16
2022-10-08,S003,P0016,Electronics,West,463,310,81,304.63,93.66,1,Rainy,1,96.04,Spring,534,60.18
2022-10-08,S003,P0017,Toys,West,207,91,109,94.26,75.45,1,Sunny,1,75.58,Winter,226,48.38
2022-10-08,S003,P0018,Electronics,East,283,49,141,63.14,72.74,1,Rainy,1,74.73,Autumn,130,54.13
2022-10-08,S003,P0019,Clothing,East,378,140,56,149.38,77.61,1,Snowy,0,76.52,Autumn,232,44.88
2022-10-08,S003,P0020,Groceries,East,424,207,81,205.64,27.1,1,Rainy,1,29.73,Winter,339,14.76
2022-10-08,S004,P0001,Toys,North,430,222,64,215.78,27.02,1,Snowy,1,22.44,Winter,439,19.13
2022-10-08,S004,P0002,Furniture,North,259,63,38,81.3,70.11,1,Cloudy,0,70.07,Summer,360,47.06
2022-10-08,S004,P0003,Toys,East,124,63,105,72.53,19.69,1,Snowy,1,17.8,Autumn,305,13.38
2022-10-08,S004,P0004,Groceries,West,150,26,157,26.67,14.95,1,Rainy,1,19.18,Spring,238,9.28
2022-10-08,S004,P0005,Toys,West,142,112,69,128.27,37.88,0,Cloudy,1,34.06,Summer,230,22.29
2022-10-08,S004,P0006,Groceries,North,137,20,102,23.6,69.47,1,Rainy,1,66.93,Summer,119,50.14
2022-10-08,S004,P0007,Toys,South,312,113,58,131.64,27.05,1,Rainy,1,23.96,Autumn,174,19.17
2022-10-08,S004,P0008,Clothing,West,223,125,122,121.74,70.17,0,Cloudy,0,74.67,Summer,378,52.92
2022-10-08,S004,P0009,Groceries,South,114,82,68,93.2,67.29,1,Snowy,0,66.43,Autumn,216,49.62
2022-10-08,S004,P0010,Electronics,North,471,432,170,433.42,50.77,1,Snowy,1,50.11,Spring,604,34.18
2022-10-08,S004,P0011,Electronics,East,278,235,190,248.77,74.1,1,Cloudy,1,76.01,Summer,342,55.54
2022-10-08,S004,P0012,Toys,North,140,64,97,77.64,66.3,1,Cloudy,1,62.55,Autumn,196,38.3
2022-10-08,S004,P0013,Furniture,South,161,147,184,144.23,36.2,1,Sunny,0,38.08,Spring,387,24.74
2022-10-08,S004,P0014,Electronics,South,197,31,105,42.61,20.7,1,Sunny,1,16.65,Winter,281,12.42
2022-10-08,S004,P0015,Clothing,North,498,391,36,405.36,45.22,1,Snowy,1,43.82,Summer,675,33.07
2022-10-08,S004,P0016,Groceries,South,423,58,122,76.69,10.82,0,Sunny,0,15.52,Winter,284,8.43
2022-10-08,S004,P0017,Clothing,North,185,22,102,20.46,92.24,1,Snowy,1,87.74,Autumn,183,65.91
2022-10-08,S004,P0018,Groceries,West,220,35,39,50.84,60.62,0,Cloudy,1,57.16,Winter,212,35.62
2022-10-08,S004,P0019,Groceries,East,451,417,189,435.36,46.6,1,Cloudy,1,50.44,Spring,502,26.86
2022-10-08,S004,P0020,Electronics,East,456,148,79,147.46,39.87,1,Snowy,1,38.54,Winter,431,21.29
2022-10-08,S005,P0001,Toys,South,309,174,56,191.16,16.42,1,Snowy,0,20.26,Autumn,277,11.62
2022-10-08,S005,P0002,Toys,South,88,3,172,4.8,76.9,1,Rainy,1,74.28,Spring,99,60.11
2022-10-08,S005,P0003,Electronics,North,163,80,140,92.9,24.68,0,Snowy,1,26.73,Summer,378,14.26
2022-10-08,S005,P0004,Groceries,North,361,268,61,264.34,63.29,1,Rainy,0,65.61,Spring,432,50.42
2022-10-08,S005,P0005,Clothing,East,500,88,75,93.66,90.68,1,Cloudy,0,89.44,Autumn,297,60.13
2022-10-08,S005,P0006,Furniture,North,368,154,110,160.93,66.56,1,Cloudy,0,63.92,Summer,430,47.72
2022-10-08,S005,P0007,Clothing,East,441,109,103,118.82,65.05,1,Rainy,0,65.63,Autumn,381,36.94
2022-10-08,S005,P0008,Clothing,North,204,18,109,37.8,35.65,1,Sunny,1,32.85,Winter,191,19.33
2022-10-08,S005,P0009,Groceries,East,389,181,191,198.67,87.27,1,Cloudy,0,86.88,Winter,411,69.6
2022-10-08,S005,P0010,Toys,East,83,31,41,30.76,32.53,1,Sunny,0,27.9,Summer,327,19.7
2022-10-08,S005,P0011,Groceries,East,116,60,155,71.53,30.62,1,Rainy,1,27.93,Spring,269,17.14
2022-10-08,S005,P0012,Toys,South,389,117,76,123.05,15.89,1,Rainy,0,19.44,Winter,356,11.94
2022-10-08,S005,P0013,Toys,North,57,50,37,55.72,60.51,1,Cloudy,1,65.46,Autumn,264,31.7
2022-10-08,S005,P0014,Furniture,North,330,311,81,322.02,36.95,1,Rainy,0,37.61,Spring,456,19.91
2022-10-08,S005,P0015,Electronics,East,140,26,65,41.2,29.52,0,Cloudy,0,29.44,Summer,182,21.96
2022-10-08,S005,P0016,Clothing,North,334,5,74,16.35,50.04,1,Snowy,0,48.07,Summer,174,32.16
2022-10-08,S005,P0017,Groceries,East,194,14,154,21.17,24.93,1,Cloudy,0,20.02,Autumn,164,14.5
2022-10-08,S005,P0018,Toys,North,222,111,21,106.91,70.1,0,Rainy,0,71.03,Spring,263,44.18
2022-10-08,S005,P0019,Furniture,South,315,300,52,290.46,45.08,1,Rainy,1,44.25,Autumn,515,35.73
2022-10-08,S005,P0020,Electronics,South,173,97,92,114.83,22.81,0,Snowy,0,21.87,Autumn,304,12.83
2022-10-09,S001,P0001,Groceries,South,91,52,108,57.7,80.46,1,Rainy,0,83.16,Summer,287,42.55
2022-10-09,S001,P0002,Electronics,South,167,15,80,23.55,86.64,1,Cloudy,1,82.59,Winter,96,67.41
2022-10-09,S001,P0003,Furniture,East,430,422,109,433.41,63.24,0,Sunny,0,65.74,Winter,708,35.98
2022-10-09,S001,P0004,Clothing,South,397,221,86,226.38,42.56,1,Rainy,1,47.06,Spring,336,33.2
2022-10-09,S001,P0005,Furniture,South,443,195,36,204.17,48.71,1,Cloudy,1,48.05,Autumn,423,29.51
2022-10-09,S001,P0006,Groceries,West,54,11,53,15.37,14.99,1,Sunny,0,19.21,Summer,71,7.6
2022-10-09,S001,P0007,Groceries,South,288,236,187,234.75,67.9,1,Rainy,0,70.15,Spring,472,43.73
2022-10-09,S001,P0008,Groceries,East,225,172,158,167.31,68.05,1,Sunny,1,63.87,Spring,369,38.13
2022-10-09,S001,P0009,Groceries,South,198,85,94,97.64,37.3,1,Sunny,1,36.81,Spring,171,23.79
2022-10-09,S001,P0010,Electronics,North,260,99,76,104.49,15.26,1,Rainy,1,18.7,Autumn,349,10.16
2022-10-09,S001,P0011,Furniture,South,70,38,109,52.44,20.88,1,Sunny,0,16.32,Summer,189,14.28
2022-10-09,S001,P0012,Clothing,North,442,187,79,192.08,91.85,1,Cloudy,1,94.92,Spring,285,71.9
2022-10-09,S001,P0013,Toys,South,376,221,112,216.19,92.75,0,Sunny,0,92.74,Autumn,289,69.43
2022-10-09,S001,P0014,Electronics,West,235,102,31,93.63,98.72,1,Cloudy,1,96.93,Autumn,334,49.63
2022-10-09,S001,P0015,Toys,East,300,259,101,271.98,59.48,0,Sunny,0,63.3,Autumn,476,45.63
2022-10-09,S001,P0016,Electronics,South,202,157,156,170.06,87.24,1,Cloudy,0,82.89,Spring,213,49.05
2022-10-09,S001,P0017,Groceries,East,358,70,33,77.74,40.74,1,Sunny,1,37.27,Winter,252,23.4
2022-10-09,S001,P0018,Electronics,East,438,424,194,426.94,57.48,0,Rainy,1,52.93,Spring,712,42.8
2022-10-09,S001,P0019,Clothing,South,276,49,199,67.05,61.34,1,Snowy,0,64.22,Summer,140,40.11
2022-10-09,S001,P0020,Electronics,South,170,36,117,30.72,30.47,1,Snowy,1,27.02,Spring,173,18.99
2022-10-09,S002,P0001,Groceries,East,433,190,133,197.39,64.58,0,Snowy,1,66.49,Winter,415,32.3
2022-10-09,S002,P0002,Toys,East,334,78,134,91.95,96.22,1,Sunny,1,92.55,Autumn,360,57.07
2022-10-09,S002,P0003,Clothing,South,414,374,131,378.71,41.86,1,Rainy,0,42.28,Summer,558,28.68
2022-10-09,S002,P0004,Furniture,North,483,309,200,299.27,91.09,0,Cloudy,0,94.02,Winter,369,48.07
2022-10-09,S002,P0005,Electronics,South,62,14,138,20.41,35.93,1,Snowy,1,32.52,Winter,264,23.92
2022-10-09,S002,P0006,Clothing,South,409,269,159,270.27,31.99,1,Sunny,0,34.49,Summer,495,16.11
2022-10-09,S002,P0007,Electronics,South,106,2,43,-7.9,21.06,1,Rainy,0,20.93,Spring,209,14.71
2022-10-09,S002,P0008,Furniture,East,470,344,151,344.76,55.05,1,Cloudy,1,55.28,Summer,434,28.45
2022-10-09,S002,P0009,Groceries,East,227,80,102,78.75,17.68,1,Sunny,0,15.4,Autumn,132,9.19
2022-10-09,S002,P0010,Electronics,West,145,114,32,107.72,83.32,1,Cloudy,0,86.02,Spring,377,59.69
2022-10-09,S002,P0011,Toys,East,78,26,161,20.42,20.38,1,Cloudy,0,24.93,Autumn,115,14.64
2022-10-09,S002,P0012,Clothing,North,303,124,139,140.17,27.13,1,Sunny,0,28.88,Summer,224,15.21
2022-10-09,S002,P0013,Electronics,West,192,65,115,67.89,51.72,1,Snowy,0,49.58,Winter,326,27.31
2022-10-09,S002,P0014,Electronics,South,100,66,135,66.55,23.74,1,Cloudy,1,26.37,Winter,147,17.45
2022-10-09,S002,P0015,Toys,West,78,61,197,58.01,44.74,1,Rainy,1,48.18,Summer,158,32.73
2022-10-09,S002,P0016,Clothing,East,324,113,173,107.69,17.24,1,Sunny,0,13.07,Winter,233,9.65
2022-10-09,S002,P0017,Groceries,South,249,156,106,160.99,71.0,1,Rainy,1,70.88,Summer,404,41.75
2022-10-09,S002,P0018,Furniture,West,105,42,66,36.18,23.85,1,Snowy,0,21.79,Autumn,239,13.49
2022-10-09,S002,P0019,Furniture,North,443,130,135,141.21,57.0,1,Sunny,0,58.27,Summer,268,37.87
2022-10-09,S002,P0020,Electronics,West,451,184,166,188.23,71.72,0,Cloudy,1,69.22,Spring,342,49.75
2022-10-09,S003,P0001,Groceries,South,351,283,148,278.42,41.62,1,Snowy,1,42.04,Winter,367,32.6
2022-10-09,S003,P0002,Toys,East,413,354,139,367.46,30.62,0,Snowy,0,32.18,Summer,511,17.18
2022-10-09,S003,P0003,Toys,South,248,113,122,116.66,26.64,1,Snowy,1,28.21,Autumn,314,17.54
2022-10-09,S003,P0004,Clothing,South,477,63,100,68.78,62.88,0,Sunny,1,59.21,Winter,152,33.59
2022-10-09,S003,P0005,Groceries,East,488,343,194,334.36,27.65,1,Snowy,0,26.73,Spring,597,17.77
2022-10-09,S003,P0006,Electronics,South,119,10,61,13.4,81.79,1,Cloudy,0,81.9,Autumn,111,60.27
2022-10-09,S003,P0007,Groceries,South,410,339,150,336.15,24.54,0,Snowy,0,28.94,Autumn,500,14.56
2022-10-09,S003,P0008,Electronics,South,236,23,43,33.39,44.96,1,Cloudy,0,41.59,Autumn,111,30.46
2022-10-09,S003,P0009,Furniture,North,422,405,76,400.6,65.35,1,Cloudy,0,60.45,Summer,522,45.85
2022-10-09,S003,P0010,Toys,South,70,70,160,60.17,59.33,1,Cloudy,1,55.88,Spring,308,32.76
2022-10-09,S003,P0011,Electronics,South,163,73,104,81.54,60.48,1,Rainy,1,62.33,Spring,198,30.96
2022-10-09,S003,P0012,Electronics,West,207,65,114,68.05,84.9,1,Rainy,1,84.67,Winter,323,46.93
2022-10-09,S003,P0013,Clothing,East,165,70,98,85.69,56.26,1,Snowy,1,54.25,Summer,184,37.49
2022-10-09,S003,P0014,Clothing,North,283,75,69,84.15,12.77,1,Sunny,0,17.13,Spring,186,8.62
2022-10-09,S003,P0015,Clothing,East,433,98,102,114.05,32.59,1,Sunny,1,35.89,Summer,356,22.77
2022-10-09,S003,P0016,Toys,East,145,84,119,101.98,46.87,0,Sunny,1,49.07,Winter,135,30.94
2022-10-09,S003,P0017,Electronics,South,495,398,79,416.98,97.45,1,Snowy,0,97.81,Autumn,581,62.09
2022-10-09,S003,P0018,Toys,East,486,162,34,158.16,90.93,1,Rainy,1,90.51,Spring,447,69.29
2022-10-09,S003,P0019,Groceries,South,388,102,76,118.6,67.48,0,Snowy,0,70.33,Autumn,273,38.47
2022-10-09,S003,P0020,Clothing,North,181,57,20,66.71,15.12,1,Rainy,0,11.56,Summer,181,9.84
2022-10-09,S004,P0001,Clothing,West,196,70,99,63.05,61.07,1,Sunny,1,63.84,Summer,364,40.95
2022-10-09,S004,P0002,Furniture,North,72,67,181,72.43,31.69,1,Rainy,0,34.41,Summer,287,16.98
2022-10-09,S004,P0003,Groceries,West,84,42,143,37.28,39.11,1,Sunny,1,37.89,Spring,301,30.07
2022-10-09,S004,P0004,Furniture,West,86,67,166,86.71,82.99,1,Sunny,0,79.71,Autumn,156,57.85
2022-10-09,S004,P0005,Furniture,East,87,84,188,99.57,64.67,0,Rainy,1,64.16,Summer,222,33.18
2022-10-09,S004,P0006,Clothing,West,190,17,173,12.2,98.77,1,Rainy,0,102.3,Spring,233,51.32
2022-10-09,S004,P0007,Groceries,North,337,47,32,62.07,44.28,1,Snowy,1,47.17,Spring,124,33.17
2022-10-09,S004,P0008,Clothing,North,230,133,196,147.59,53.42,1,Cloudy,1,53.76,Spring,420,30.33
2022-10-09,S004,P0009,Clothing,South,130,43,138,53.01,26.69,0,Cloudy,0,22.1,Winter,172,19.53
2022-10-09,S004,P0010,Furniture,West,327,93,138,89.95,57.72,1,Rainy,1,60.78,Spring,205,38.9
2022-10-09,S004,P0011,Clothing,East,406,232,85,227.31,15.38,0,Cloudy,0,11.25,Winter,473,11.67
2022-10-09,S004,P0012,Furniture,South,213,10,158,10.88,36.07,0,Cloudy,0,31.17,Winter,199,24.61
2022-10-09,S004,P0013,Clothing,West,73,2,113,6.19,22.65,1,Sunny,1,25.68,Spring,92,15.65
2022-10-09,S004,P0014,Furniture,North,448,287,113,280.85,20.75,1,Rainy,1,21.19,Winter,580,15.6
2022-10-09,S004,P0015,Furniture,East,452,160,183,179.18,82.17,1,Snowy,0,78.36,Autumn,238,54.61
2022-10-09,S004,P0016,Furniture,West,216,43,103,59.15,65.17,1,Cloudy,0,65.4,Autumn,115,39.76
2022-10-09,S004,P0017,Clothing,East,362,166,146,175.25,70.06,0,Rainy,0,74.21,Autumn,428,52.1
2022-10-09,S004,P0018,Electronics,West,81,50,153,44.05,86.7,0,Rainy,0,83.13,Spring,179,53.06
2022-10-09,S004,P0019,Electronics,South,319,60,143,67.04,18.44,1,Snowy,0,20.22,Spring,354,13.45
2022-10-09,S004,P0020,Electronics,South,207,58,28,64.46,92.34,1,Snowy,1,94.23,Summer,158,62.04
2022-10-09,S005,P0001,Toys,West,154,76,112,74.4,48.57,1,Sunny,0,46.89,Autumn,237,33.16
2022-10-09,S005,P0002,Clothing,East,335,249,191,267.2,33.35,1,Snowy,0,37.67,Autumn,403,20.56
2022-10-09,S005,P0003,Electronics,South,316,15,182,27.96,74.19,1,Sunny,0,71.34,Spring,109,51.24
2022-10-09,S005,P0004,Furniture,West,86,53,63,71.02,90.61,1,Rainy,1,87.54,Autumn,192,54.68
2022-10-09,S005,P0005,Furniture,South,358,150,186,141.54,25.59,0,Snowy,1,29.22,Spring,428,17.26
2022-10-09,S005,P0006,Clothing,North,186,150,149,141.4,45.81,1,Rainy,1,47.17,Spring,349,24.48
2022-10-09,S005,P0007,Toys,East,222,66,137,74.77,67.77,1,Snowy,0,67.53,Winter,358,53.2
2022-10-09,S005,P0008,Groceries,East,396,237,138,227.09,22.32,1,Rainy,1,20.95,Spring,424,11.54
2022-10-09,S005,P0009,Furniture,North,105,43,196,38.71,10.23,1,Cloudy,1,8.59,Winter,227,5.16
2022-10-09,S005,P0010,Toys,East,288,198,77,212.85,92.39,1,Snowy,0,97.08,Spring,448,62.91
2022-10-09,S005,P0011,Electronics,South,411,26,149,42.25,24.72,1,Cloudy,0,24.12,Autumn,164,16.87
2022-10-09,S005,P0012,Toys,North,338,120,99,115.82,61.61,1,Rainy,0,64.78,Spring,407,47.92
2022-10-09,S005,P0013,Groceries,South,76,28,148,34.44,48.36,1,Rainy,0,49.79,Autumn,92,24.65
2022-10-09,S005,P0014,Groceries,East,50,1,169,8.26,33.08,1,Sunny,0,36.95,Winter,127,20.64
2022-10-09,S005,P0015,Clothing,West,149,85,195,78.15,22.35,1,Cloudy,1,25.53,Winter,240,13.94
2022-10-09,S005,P0016,Furniture,East,88,13,38,15.67,42.55,1,Snowy,1,42.52,Spring,236,24.79
2022-10-09,S005,P0017,Toys,North,246,94,112,111.13,84.71,0,Snowy,0,89.18,Summer,233,63.59
2022-10-09,S005,P0018,Clothing,East,178,131,182,139.55,70.56,1,Cloudy,1,71.48,Autumn,393,51.47
2022-10-09,S005,P0019,Clothing,North,457,62,166,79.14,77.06,1,Sunny,1,72.15,Autumn,198,58.08
2022-10-09,S005,P0020,Electronics,South,479,418,24,410.46,72.18,1,Sunny,1,70.4,Autumn,528,47.96
2022-10-10,S001,P0001,Electronics,East,343,300,29,312.83,77.43,0,Rainy,1,81.59,Summer,457,52.17
2022-10-10,S001,P0002,Groceries,West,394,291,96,288.81,91.3,1,Sunny,1,96.15,Winter,560,63.9
2022-10-10,S001,P0003,Groceries,North,468,298,63,316.96,24.43,1,Snowy,1,20.06,Winter,408,17.84
2022-10-10,S001,P0004,Groceries,West,62,42,23,61.55,56.33,1,Rainy,0,53.13,Summer,142,34.36
2022-10-10,S001,P0005,Groceries,North,85,70,180,83.42,56.27,1,Sunny,1,53.88,Summer,285,41.52
2022-10-10,S001,P0006,Electronics,West,218,46,160,47.52,17.8,1,Sunny,0,21.57,Winter,107,9.14
2022-10-10,S001,P0007,Electronics,West,263,261,105,266.98,96.37,1,Rainy,0,92.15,Autumn,526,61.02
2022-10-10,S001,P0008,Furniture,West,150,121,145,117.61,61.29,1,Cloudy,0,60.72,Autumn,247,31.81
2022-10-10,S001,P0009,Electronics,West,95,24,148,15.71,25.84,1,Rainy,0,21.72,Spring,305,12.93
2022-10-10,S001,P0010,Electronics,West,483,28,109,24.72,93.35,1,Rainy,0,95.76,Spring,189,61.34
2022-10-10,S001,P0011,Toys,West,73,73,68,64.54,25.07,1,Snowy,0,28.43,Winter,188,12.61
2022-10-10,S001,P0012,Clothing,East,108,25,145,28.56,79.49,1,Rainy,0,78.88,Winter,256,60.46
2022-10-10,S001,P0013,Clothing,North,111,15,147,14.09,32.65,1,Sunny,1,29.25,Autumn,231,16.35
2022-10-10,S001,P0014,Furniture,West,196,43,63,44.52,45.53,1,Snowy,0,43.13,Spring,296,30.63
2022-10-10,S001,P0015,Toys,East,397,315,181,312.7,21.95,0,Snowy,1,17.61,Spring,531,13.9
2022-10-10,S001,P0016,Electronics,West,393,17,45,23.62,29.46,1,Cloudy,1,33.59,Autumn,181,17.57
2022-10-10,S001,P0017,Furniture,West,250,51,191,56.7,78.49,1,Snowy,0,82.06,Summer,306,53.36
2022-10-10,S001,P0018,Furniture,South,142,56,62,70.74,49.68,1,Rainy,1,53.54,Spring,135,26.81
2022-10-10,S001,P0019,Furniture,East,235,56,45,69.58,41.07,1,Cloudy,1,42.68,Winter,210,23.45
2022-10-10,S001,P0020,Groceries,South,287,88,151,82.03,70.15,1,Sunny,1,65.16,Autumn,379,52.27
2022-10-10,S002,P0001,Electronics,South,253,32,66,27.29,27.87,1,Snowy,0,28.81,Spring,316,19.88
2022-10-10,S002,P0002,Clothing,South,122,110,143,108.3,97.24,1,Sunny,1,97.73,Summer,335,52.69
2022-10-10,S002,P0003,Toys,South,188,86,105,103.89,58.43,0,Cloudy,0,55.77,Spring,346,39.26
2022-10-10,S002,P0004,Groceries,East,311,234,41,244.54,26.38,0,Sunny,1,21.82,Autumn,314,18.53
2022-10-10,S002,P0005,Toys,North,126,97,27,95.65,44.15,0,Snowy,1,41.64,Winter,381,34.28
2022-10-10,S002,P0006,Furniture,South,338,290,65,305.21,86.82,0,Cloudy,1,82.58,Summer,581,56.05
2022-10-10,S002,P0007,Toys,South,268,114,34,128.68,68.86,1,Cloudy,0,67.45,Winter,398,48.41
2022-10-10,S002,P0008,Electronics,East,373,105,171,108.54,12.35,1,Sunny,1,11.52,Summer,307,7.49
2022-10-10,S002,P0009,Groceries,East,89,42,42,37.49,57.22,0,Sunny,1,56.52,Spring,287,39.23
2022-10-10,S002,P0010,Electronics,East,478,329,188,321.97,72.32,0,Snowy,1,72.46,Spring,620,42.6
2022-10-10,S002,P0011,Groceries,South,469,241,89,237.03,75.72,1,Sunny,0,73.99,Autumn,469,48.68
2022-10-10,S002,P0012,Furniture,North,71,36,145,50.32,46.67,1,Sunny,0,45.2,Spring,98,31.97
2022-10-10,S002,P0013,Clothing,West,260,129,39,146.54,42.22,0,Cloudy,1,37.76,Spring,406,32.36
2022-10-10,S002,P0014,Electronics,East,422,178,130,180.22,45.12,1,Snowy,0,48.57,Autumn,418,33.09
2022-10-10,S002,P0015,Toys,West,494,93,123,83.96,33.21,1,Sunny,0,34.99,Winter,270,25.21
2022-10-10,S002,P0016,Electronics,South,355,18,198,12.28,12.31,0,Rainy,0,10.71,Autumn,237,8.03
2022-10-10,S002,P0017,Groceries,West,306,221,48,233.13,78.41,1,Snowy,1,77.07,Spring,452,51.9
2022-10-10,S002,P0018,Groceries,North,470,132,109,147.87,85.33,1,Snowy,0,81.1,Autumn,282,51.01
2022-10-10,S002,P0019,Toys,West,496,279,120,287.82,23.9,1,Rainy,1,26.73,Autumn,395,15.38
2022-10-10,S002,P0020,Groceries,West,93,80,145,70.27,66.42,1,Cloudy,0,67.95,Winter,209,46.2
2022-10-10,S003,P0001,Furniture,West,320,102,149,115.98,95.18,1,Snowy,1,98.32,Spring,369,60.14
