date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-06-12,S005,P0003,Furniture,East,346,142,72,137.1,53.52,1,Sunny,0,50.31,Autumn,301,34.53,18.990000000000002,0.3548206278026906,1.0282404055032586,0.4092219020172911,3.210000000000001,0.0,0.0,0.47019867549668876,0.3742657342657343,204,0.8674351585014409,6,6,1
2022-06-12,S005,P0004,Electronics,West,328,70,150,74.47,35.59,1,Snowy,1,38.31,Autumn,284,18.89,16.700000000000003,0.46923293059848276,0.9275208692195575,0.2127659574468085,-2.719999999999999,0.0,0.0,0.24561403508771928,0.5012676056338029,258,0.8632218844984803,6,6,1
2022-06-12,S005,P0005,Electronics,West,209,206,91,200.19,35.31,0,Sunny,1,36.29,Summer,349,23.01,12.3,0.34834324553950724,1.0239077488940802,0.9809523809523809,-0.9799999999999969,35.31,7273.860000000001,0.5885714285714285,0.17057971014492754,3,1.661904761904762,6,6,1
2022-06-12,S005,P0006,Electronics,North,454,376,49,369.89,28.99,1,Rainy,0,29.99,Autumn,542,21.45,7.539999999999999,0.2600896860986547,1.0137776699290895,0.8263736263736263,-1.0,0.0,0.0,0.6924493554327809,0.07689655172413792,78,1.1912087912087912,6,6,1
2022-06-12,S005,P0007,Toys,North,185,17,65,21.43,72.56,1,Cloudy,0,72.3,Autumn,149,47.14,25.42,0.35033076074972436,0.7579135086937138,0.0913978494623656,0.2600000000000051,0.0,0.0,0.11333333333333333,4.0311111111111115,168,0.8010752688172043,6,6,1
2022-06-12,S005,P0008,Electronics,North,155,84,68,97.35,79.59,0,Sunny,0,81.16,Spring,314,44.42,35.17,0.44188968463374795,0.8540925266903915,0.5384615384615384,-1.5699999999999932,79.59,6685.56,0.26666666666666666,0.9363529411764706,71,2.0128205128205128,6,6,1
2022-06-12,S005,P0009,Clothing,South,163,11,105,28.62,55.83,0,Rainy,1,55.55,Winter,140,35.56,20.269999999999996,0.36306645172846136,0.3713706954760297,0.06707317073170732,0.28000000000000114,55.83,614.13,0.07801418439716312,4.6525,152,0.8536585365853658,6,6,1
2022-06-12,S005,P0010,Clothing,South,224,183,54,180.44,22.52,0,Snowy,0,25.49,Winter,384,14.44,8.08,0.35879218472468916,1.0085978835978837,0.8133333333333334,-2.969999999999999,22.52,4121.16,0.4753246753246753,0.12239130434782608,41,1.7066666666666668,6,6,1
2022-06-12,S005,P0011,Clothing,East,162,49,100,62.24,79.39,1,Snowy,0,74.8,Spring,334,55.52,23.869999999999997,0.3006675903766217,0.7748260594560404,0.3006134969325153,4.590000000000003,0.0,0.0,0.14626865671641792,1.5878,113,2.049079754601227,6,6,1
2022-06-12,S005,P0012,Electronics,South,428,293,77,297.59,39.72,1,Sunny,0,44.67,Autumn,491,24.25,15.469999999999999,0.38947633434038265,0.9812786764459628,0.682983682983683,-4.950000000000003,0.0,0.0,0.5955284552845529,0.1351020408163265,135,1.1445221445221445,6,6,1
2022-06-12,S005,P0013,Groceries,South,116,26,75,45.2,12.77,1,Rainy,0,13.37,Winter,175,9.01,3.76,0.29444009397024273,0.5627705627705627,0.2222222222222222,-0.5999999999999996,0.0,0.0,0.14772727272727273,0.472962962962963,90,1.4957264957264957,6,6,1
2022-06-12,S005,P0014,Toys,North,158,13,169,5.09,27.87,1,Sunny,1,32.43,Winter,102,17.46,10.41,0.3735199138858988,2.134646962233169,0.08176100628930817,-4.559999999999999,0.0,0.0,0.1262135922330097,1.9907142857142859,145,0.6415094339622641,6,6,1
2022-06-12,S005,P0015,Toys,North,203,13,43,32.56,19.28,0,Snowy,0,16.4,Summer,165,13.55,5.73,0.2971991701244813,0.3873659117997616,0.06372549019607843,2.8800000000000026,19.28,250.64000000000001,0.0783132530120482,1.3771428571428572,190,0.8088235294117647,6,6,1
2022-06-12,S005,P0016,Furniture,West,270,48,84,50.19,99.35,1,Cloudy,1,94.93,Spring,336,67.4,31.94999999999999,0.32159033719174623,0.9376831412385231,0.17712177121771217,4.4199999999999875,0.0,0.0,0.142433234421365,2.027551020408163,222,1.2398523985239853,6,6,1
2022-06-12,S005,P0017,Clothing,East,496,383,200,379.03,74.38,1,Snowy,0,76.7,Summer,494,49.16,25.22,0.33906964237698306,1.0078151724863826,0.7706237424547284,-2.3200000000000074,0.0,0.0,0.7737373737373737,0.19369791666666666,113,0.993963782696177,6,6,1
2022-06-12,S005,P0018,Furniture,South,89,3,120,-5.3,27.03,0,Rainy,0,29.91,Winter,250,16.75,10.280000000000001,0.38031816500184984,-0.6976744186046512,0.03333333333333333,-2.879999999999999,27.03,81.09,0.01195219123505976,6.7575,86,2.7777777777777777,6,6,1
2022-06-12,S005,P0019,Toys,North,120,31,44,50.06,98.91,1,Snowy,0,101.67,Autumn,149,75.85,23.060000000000002,0.2331412395106663,0.6071288679984332,0.256198347107438,-2.760000000000005,0.0,0.0,0.20666666666666667,3.0909375,89,1.2314049586776858,6,6,1
2022-06-12,S005,P0020,Clothing,South,293,125,40,135.95,23.72,1,Snowy,1,21.66,Autumn,316,14.57,9.149999999999999,0.38575042158516015,0.9127418765972983,0.42517006802721086,2.0599999999999987,0.0,0.0,0.3943217665615142,0.18825396825396826,168,1.0748299319727892,6,6,1
2022-06-13,S001,P0001,Electronics,West,91,58,193,74.6,55.8,1,Snowy,0,58.37,Autumn,352,36.95,18.849999999999994,0.33781362007168453,0.7671957671957672,0.6304347826086957,-2.5700000000000003,0.0,0.0,0.1643059490084986,0.9457627118644067,33,3.8260869565217392,0,6,0
2022-06-13,S001,P0002,Electronics,East,426,182,86,197.15,67.74,1,Snowy,0,70.0,Autumn,340,34.1,33.63999999999999,0.4966046648951874,0.9184960888215997,0.4262295081967213,-2.260000000000005,0.0,0.0,0.533724340175953,0.37016393442622947,244,0.7962529274004684,0,6,0
2022-06-13,S001,P0003,Electronics,East,426,240,64,242.35,73.43,1,Cloudy,0,71.53,Winter,459,55.17,18.260000000000005,0.24867220482091792,0.9862338196013972,0.5620608899297423,1.9000000000000057,0.0,0.0,0.5217391304347826,0.304688796680498,186,1.0749414519906324,0,6,0
2022-06-13,S001,P0004,Electronics,East,296,219,33,217.05,56.45,1,Rainy,1,52.78,Summer,446,30.54,25.910000000000004,0.45899025686448186,1.004356798899335,0.7373737373737373,3.6700000000000017,0.0,0.0,0.4899328859060403,0.2565909090909091,77,1.5016835016835017,0,6,0
2022-06-13,S001,P0005,Groceries,South,58,38,161,57.44,20.48,1,Sunny,0,19.37,Spring,276,14.83,5.65,0.27587890625,0.6502395619438741,0.6440677966101694,1.1099999999999994,0.0,0.0,0.1371841155234657,0.5251282051282051,20,4.677966101694915,0,6,0
2022-06-13,S001,P0006,Clothing,South,413,63,107,56.04,64.26,1,Cloudy,1,59.75,Winter,116,50.96,13.300000000000004,0.20697167755991291,1.1044880785413744,0.15217391304347827,4.510000000000005,0.0,0.0,0.5384615384615384,1.0040625,350,0.28019323671497587,0,6,0
2022-06-13,S001,P0007,Electronics,West,159,135,115,141.95,19.92,0,Rainy,1,19.45,Spring,256,11.63,8.290000000000001,0.41616465863453816,0.944386149003148,0.84375,0.4700000000000024,19.92,2689.2000000000003,0.5252918287937743,0.14647058823529413,24,1.6,0,6,0
2022-06-13,S001,P0008,Clothing,North,371,111,177,102.73,27.41,1,Rainy,1,30.35,Autumn,376,21.69,5.719999999999999,0.2086829624224735,1.070085799672226,0.29838709677419356,-2.9400000000000013,0.0,0.0,0.29442970822281167,0.24473214285714287,260,1.010752688172043,0,6,0
2022-06-13,S001,P0009,Clothing,West,384,283,61,274.73,49.64,0,Rainy,0,48.03,Summer,535,24.97,24.67,0.4969782433521354,1.0263663729010264,0.7350649350649351,1.6099999999999994,49.64,14048.12,0.5279850746268657,0.1747887323943662,101,1.3896103896103895,0,6,0
2022-06-13,S001,P0010,Toys,North,427,214,162,231.55,11.73,0,Cloudy,0,8.11,Autumn,280,8.84,2.8900000000000006,0.24637681159420294,0.9202322081272845,0.5,3.620000000000001,11.73,2510.2200000000003,0.7615658362989324,0.054558139534883726,213,0.6542056074766355,0,6,0
2022-06-13,S001,P0011,Groceries,West,120,106,161,108.13,70.18,1,Rainy,1,67.49,Summer,269,39.14,31.040000000000006,0.44229125106868056,0.9713186108311189,0.8760330578512396,2.690000000000012,0.0,0.0,0.3925925925925926,0.6558878504672898,14,2.2231404958677685,0,6,0
2022-06-13,S001,P0012,Groceries,East,282,152,183,150.98,59.81,1,Snowy,1,64.0,Autumn,286,46.2,13.61,0.2275539207490386,1.0001315962626662,0.5371024734982333,-4.189999999999998,0.0,0.0,0.5296167247386759,0.3909150326797386,130,1.010600706713781,0,6,0
2022-06-13,S001,P0013,Toys,North,143,68,194,72.77,93.44,1,Cloudy,1,97.74,Summer,174,63.23,30.21,0.3233090753424658,0.9217839230039312,0.4722222222222222,-4.299999999999997,0.0,0.0,0.38857142857142857,1.3542028985507246,75,1.2083333333333333,0,6,0
2022-06-13,S001,P0014,Electronics,South,297,167,147,161.26,70.68,1,Rainy,1,69.0,Spring,434,52.14,18.540000000000006,0.2623089983022072,1.029212375200296,0.5604026845637584,1.6800000000000068,0.0,0.0,0.3839080459770115,0.42071428571428576,130,1.4563758389261745,0,6,0
2022-06-13,S001,P0015,Groceries,West,352,303,190,319.3,92.9,1,Sunny,0,91.84,Spring,459,50.02,42.88,0.4615715823466093,0.9459881361223852,0.8583569405099151,1.0600000000000023,0.0,0.0,0.658695652173913,0.3055921052631579,49,1.3002832861189801,0,6,0
2022-06-13,S001,P0016,Clothing,East,357,305,175,312.54,42.31,1,Sunny,1,40.33,Winter,402,26.78,15.530000000000001,0.3670527062160246,0.9727626459143969,0.8519553072625698,1.980000000000004,0.0,0.0,0.7568238213399504,0.13826797385620915,52,1.1229050279329609,0,6,0
2022-06-13,S001,P0017,Clothing,North,385,125,196,137.86,79.46,1,Rainy,0,74.63,Winter,346,43.96,35.49999999999999,0.4467656682607601,0.9001872389457006,0.3238341968911917,4.829999999999998,0.0,0.0,0.36023054755043227,0.6306349206349205,260,0.8963730569948186,0,6,0
2022-06-13,S001,P0018,Clothing,North,323,78,137,82.72,42.34,0,Cloudy,1,45.81,Spring,300,25.64,16.700000000000003,0.39442607463391594,0.9316770186335404,0.24074074074074073,-3.469999999999999,42.34,3302.5200000000004,0.2591362126245847,0.5359493670886076,245,0.9259259259259259,0,6,0
2022-06-13,S001,P0019,Electronics,North,156,127,166,141.15,37.96,1,Sunny,1,33.64,Winter,395,27.67,10.29,0.2710748155953635,0.8934224410833627,0.8089171974522293,4.32,0.0,0.0,0.3207070707070707,0.2965625,29,2.515923566878981,0,6,0
2022-06-13,S001,P0020,Electronics,East,171,131,156,140.9,12.65,1,Sunny,0,15.58,Winter,388,7.36,5.29,0.41818181818181815,0.9231853417899929,0.7616279069767442,-2.9299999999999997,0.0,0.0,0.33676092544987146,0.09583333333333334,40,2.255813953488372,0,6,0
2022-06-13,S002,P0001,Groceries,East,483,422,179,420.54,97.12,1,Rainy,1,93.44,Autumn,718,69.22,27.900000000000006,0.2872734761120264,1.001091236893296,0.871900826446281,3.680000000000007,0.0,0.0,0.5869262865090403,0.22959810874704492,61,1.4834710743801653,0,6,0
2022-06-13,S002,P0002,Toys,North,131,46,161,49.32,80.86,1,Rainy,1,82.76,Winter,313,53.77,27.089999999999996,0.3350234974029186,0.9141494435612083,0.3484848484848485,-1.9000000000000057,0.0,0.0,0.1464968152866242,1.7204255319148936,85,2.371212121212121,0,6,0
2022-06-13,S002,P0003,Groceries,North,80,14,44,13.48,32.13,1,Snowy,0,30.51,Autumn,180,21.42,10.71,0.3333333333333333,0.9668508287292817,0.1728395061728395,1.620000000000001,0.0,0.0,0.07734806629834254,2.1420000000000003,66,2.2222222222222223,0,6,0
2022-06-13,S002,P0004,Electronics,East,100,53,145,56.01,85.69,0,Sunny,0,86.44,Summer,263,43.3,42.39,0.4946901622126269,0.9296614629012454,0.5247524752475248,-0.75,85.69,4541.57,0.20075757575757575,1.5868518518518517,47,2.603960396039604,0,6,0
2022-06-13,S002,P0005,Electronics,East,406,57,122,65.9,84.65,1,Sunny,0,87.79,Spring,137,47.31,37.34,0.4411104548139398,0.8520179372197308,0.14004914004914004,-3.1400000000000006,0.0,0.0,0.41304347826086957,1.4594827586206898,349,0.3366093366093366,0,6,0
2022-06-13,S002,P0006,Groceries,South,56,36,146,45.38,31.45,1,Sunny,0,31.11,Winter,197,24.17,7.279999999999998,0.23147853736089022,0.7761966364812418,0.631578947368421,0.33999999999999986,0.0,0.0,0.18181818181818182,0.85,20,3.456140350877193,0,6,0
2022-06-13,S002,P0007,Electronics,West,294,68,198,75.38,10.44,0,Sunny,0,13.85,Winter,164,6.51,3.9299999999999997,0.3764367816091954,0.8902854150301126,0.2305084745762712,-3.41,10.44,709.92,0.4121212121212121,0.15130434782608695,226,0.5559322033898305,0,6,0
2022-06-13,S002,P0008,Groceries,East,336,131,28,150.21,92.91,1,Snowy,1,97.66,Summer,314,52.33,40.58,0.43676676353460336,0.8663448184643873,0.3887240356083086,-4.75,0.0,0.0,0.4158730158730159,0.7038636363636364,205,0.9317507418397626,0,6,0
2022-06-13,S002,P0009,Furniture,West,377,30,60,43.48,90.11,1,Cloudy,1,94.62,Winter,187,63.51,26.6,0.2951947619576074,0.6744604316546763,0.07936507936507936,-4.510000000000005,0.0,0.0,0.1595744680851064,2.906774193548387,347,0.4947089947089947,0,6,0
2022-06-13,S002,P0010,Groceries,West,365,34,23,30.32,98.86,1,Rainy,0,99.75,Spring,155,74.89,23.97,0.2424640906332187,1.0855683269476373,0.09289617486338798,-0.8900000000000006,0.0,0.0,0.21794871794871795,2.8245714285714287,331,0.42349726775956287,0,6,0
2022-06-13,S002,P0011,Toys,South,212,161,83,174.72,10.98,1,Rainy,0,12.3,Summer,281,8.07,2.91,0.2650273224043716,0.9162303664921466,0.755868544600939,-1.3200000000000003,0.0,0.0,0.5709219858156028,0.06777777777777778,51,1.3192488262910798,0,6,0
2022-06-13,S002,P0012,Clothing,West,469,160,89,156.88,86.39,1,Sunny,1,87.23,Winter,371,57.59,28.799999999999997,0.33337191804607014,1.0134279199391945,0.3404255319148936,-0.8400000000000034,0.0,0.0,0.43010752688172044,0.536583850931677,309,0.7893617021276595,0,6,0
2022-06-13,S002,P0013,Groceries,West,477,361,115,379.77,35.64,0,Snowy,1,33.06,Spring,518,18.51,17.13,0.4806397306397306,0.9480788927699136,0.7552301255230126,2.5799999999999983,35.64,12866.04,0.6955684007707129,0.09845303867403316,116,1.0836820083682008,0,6,0
2022-06-13,S002,P0014,Toys,South,393,319,96,309.18,85.14,1,Sunny,1,86.82,Summer,421,47.93,37.21,0.4370448672774254,1.0284351021987232,0.8096446700507615,-1.6799999999999926,0.0,0.0,0.7559241706161137,0.2660625,74,1.0685279187817258,0,6,0
2022-06-13,S002,P0015,Toys,North,305,89,185,89.21,69.55,1,Snowy,0,68.35,Summer,280,47.43,22.119999999999997,0.3180445722501797,0.9865868528987918,0.2908496732026144,1.2000000000000028,0.0,0.0,0.3167259786476868,0.7727777777777778,216,0.9150326797385621,0,6,0
2022-06-13,S002,P0016,Groceries,South,239,80,27,75.91,32.79,1,Rainy,1,28.92,Winter,145,23.3,9.489999999999998,0.28941750533699295,1.0401768300611105,0.3333333333333333,3.8699999999999974,0.0,0.0,0.547945205479452,0.4048148148148148,159,0.6041666666666666,0,6,0
2022-06-13,S002,P0017,Clothing,East,291,15,199,14.71,22.53,0,Sunny,0,27.21,Winter,235,17.67,4.859999999999999,0.2157123834886817,0.9548058561425843,0.05136986301369863,-4.68,22.53,337.95000000000005,0.0635593220338983,1.408125,276,0.8047945205479452,0,6,0
2022-06-13,S002,P0018,Furniture,East,353,277,199,286.26,43.41,1,Rainy,1,39.87,Spring,442,31.69,11.719999999999995,0.26998387468325263,0.9642832277379378,0.7824858757062146,3.539999999999999,0.0,0.0,0.6252821670428894,0.15615107913669063,76,1.2485875706214689,0,6,0
2022-06-13,S002,P0019,Toys,East,395,53,192,60.71,39.7,1,Snowy,0,36.1,Autumn,175,26.26,13.440000000000001,0.3385390428211587,0.8588559390698428,0.13383838383838384,3.6000000000000014,0.0,0.0,0.30113636363636365,0.7351851851851853,342,0.44191919191919193,0,6,0
2022-06-13,S002,P0020,Clothing,East,229,179,111,169.4,21.36,1,Snowy,1,23.73,Summer,302,14.6,6.76,0.31647940074906367,1.050469483568075,0.7782608695652173,-2.370000000000001,0.0,0.0,0.5907590759075908,0.11866666666666667,50,1.3130434782608695,0,6,0
2022-06-13,S003,P0001,Groceries,West,92,81,187,86.87,46.13,1,Cloudy,0,43.61,Winter,211,25.83,20.300000000000004,0.4400606980273142,0.9218163195629907,0.8709677419354839,2.520000000000003,0.0,0.0,0.38207547169811323,0.5625609756097562,11,2.2688172043010755,0,6,0
2022-06-13,S003,P0002,Groceries,West,456,257,188,268.56,81.86,1,Sunny,0,79.89,Autumn,318,45.27,36.589999999999996,0.4469826533105301,0.9534055497848345,0.562363238512035,1.9699999999999989,0.0,0.0,0.8056426332288401,0.3172868217054264,199,0.6958424507658644,0,6,0
2022-06-13,S003,P0003,Clothing,East,343,79,178,81.05,94.18,0,Snowy,1,98.42,Summer,256,51.78,42.400000000000006,0.45020174134635804,0.9628275441803779,0.22965116279069767,-4.239999999999995,94.18,7440.22,0.30739299610894943,1.1772500000000001,264,0.7441860465116279,0,6,0
2022-06-13,S003,P0004,Electronics,East,305,33,89,49.73,27.78,1,Sunny,0,25.66,Autumn,152,20.39,7.390000000000001,0.2660187185025198,0.6505026611472502,0.10784313725490197,2.120000000000001,0.0,0.0,0.21568627450980393,0.8170588235294118,272,0.49673202614379086,0,6,0
2022-06-13,S003,P0005,Electronics,East,493,17,194,9.0,21.47,1,Rainy,0,19.04,Spring,213,11.0,10.469999999999999,0.487657196087564,1.7,0.03441295546558704,2.4299999999999997,0.0,0.0,0.0794392523364486,1.1927777777777777,476,0.4311740890688259,0,6,0
2022-06-13,S003,P0006,Furniture,West,96,19,62,38.69,60.36,1,Sunny,1,58.48,Summer,303,45.23,15.130000000000003,0.2506626905235256,0.47871000251952633,0.1958762886597938,1.8800000000000026,0.0,0.0,0.0625,3.018,77,3.1237113402061856,0,6,0
2022-06-13,S003,P0007,Clothing,West,399,347,31,359.21,47.11,1,Sunny,0,44.52,Spring,437,29.4,17.71,0.37592867756315007,0.9633269481691237,0.8675,2.5899999999999963,0.0,0.0,0.7922374429223744,0.1353735632183908,52,1.0925,0,6,0
2022-06-13,S003,P0008,Clothing,North,167,90,112,108.73,57.06,1,Snowy,1,57.33,Spring,320,37.71,19.35,0.3391167192429022,0.8201950241501867,0.5357142857142857,-0.269999999999996,0.0,0.0,0.2803738317757009,0.6270329670329671,77,1.9047619047619047,0,6,0
2022-06-13,S003,P0009,Groceries,South,135,79,174,78.28,86.67,1,Rainy,1,85.99,Spring,285,63.98,22.690000000000005,0.2617976231683397,0.9964682139253279,0.5808823529411765,0.6800000000000068,0.0,0.0,0.2762237762237762,1.083375,56,2.0955882352941178,0,6,0
2022-06-13,S003,P0010,Electronics,North,496,446,113,437.21,33.09,1,Cloudy,1,32.73,Spring,693,18.66,14.430000000000003,0.4360834088848595,1.0177768649734147,0.89738430583501,0.36000000000000654,0.0,0.0,0.6426512968299711,0.0740268456375839,50,1.3943661971830985,0,6,0
2022-06-13,S003,P0011,Toys,East,498,323,96,328.43,31.2,1,Sunny,0,30.9,Summer,431,17.44,13.759999999999998,0.44102564102564096,0.9804814376347023,0.6472945891783567,0.3000000000000007,0.0,0.0,0.7476851851851852,0.0962962962962963,175,0.8637274549098196,0,6,0
2022-06-13,S003,P0012,Groceries,West,116,1,51,5.73,44.37,1,Rainy,1,46.04,Autumn,139,28.77,15.599999999999998,0.3515889114266396,0.1485884101040119,0.008547008547008548,-1.6700000000000017,0.0,0.0,0.007142857142857143,22.185,115,1.188034188034188,0,6,0
2022-06-13,S003,P0013,Clothing,East,452,156,180,175.42,63.02,1,Snowy,0,58.5,Autumn,454,48.42,14.600000000000001,0.2316724849254205,0.8842534859993199,0.3443708609271523,4.520000000000003,0.0,0.0,0.34285714285714286,0.40140127388535035,296,1.0022075055187638,0,6,0
2022-06-13,S003,P0014,Electronics,South,241,123,41,118.18,10.78,1,Sunny,1,8.5,Autumn,364,7.29,3.4899999999999993,0.323747680890538,1.0320523577781506,0.5082644628099173,2.2799999999999994,0.0,0.0,0.336986301369863,0.08693548387096774,118,1.5041322314049588,0,6,0
2022-06-13,S003,P0015,Toys,North,474,0,132,11.79,26.99,1,Snowy,0,29.9,Winter,73,13.65,13.339999999999998,0.49425713227121154,0.0,0.0,-2.91,0.0,0.0,0.0,26.99,474,0.15368421052631578,0,6,0
2022-06-13,S003,P0016,Electronics,East,91,68,71,65.21,47.59,1,Rainy,0,49.89,Summer,334,33.14,14.450000000000003,0.3036352174826645,1.0270351910587525,0.7391304347826086,-2.299999999999997,0.0,0.0,0.20298507462686566,0.6897101449275362,23,3.630434782608696,0,6,0
2022-06-13,S003,P0017,Clothing,North,307,190,167,184.53,53.02,1,Rainy,0,55.16,Spring,383,36.04,16.980000000000004,0.3202565069784987,1.0240931385759715,0.6168831168831169,-2.1399999999999935,0.0,0.0,0.4947916666666667,0.27759162303664925,117,1.2435064935064934,0,6,0
2022-06-13,S003,P0018,Furniture,North,427,300,113,297.68,34.43,1,Snowy,0,35.69,Summer,529,21.07,13.36,0.38803369154806855,1.004419445560466,0.7009345794392523,-1.259999999999998,0.0,0.0,0.5660377358490566,0.11438538205980066,127,1.235981308411215,0,6,0
2022-06-13,S003,P0019,Clothing,West,478,299,169,296.37,96.94,0,Rainy,1,98.68,Autumn,428,59.04,37.9,0.390963482566536,1.0054813868244947,0.6242171189979123,-1.740000000000009,96.94,28985.059999999998,0.696969696969697,0.32313333333333333,179,0.8935281837160751,0,6,0
2022-06-13,S003,P0020,Groceries,East,362,186,159,176.18,22.48,1,Rainy,0,25.41,Summer,369,11.87,10.610000000000001,0.4719750889679716,1.0497798848628512,0.512396694214876,-2.9299999999999997,0.0,0.0,0.5027027027027027,0.12021390374331552,176,1.0165289256198347,0,6,0
2022-06-13,S004,P0001,Groceries,North,94,23,39,40.99,89.52,0,Rainy,1,91.07,Autumn,237,44.88,44.63999999999999,0.4986595174262734,0.5477494641581329,0.24210526315789474,-1.5499999999999972,89.52,2058.96,0.09663865546218488,3.73,71,2.4947368421052634,0,6,0
